MUNICIPIO,NATUREZA_FATO,ARMA_UTILIZADA,DATA_MORTE,SEXO,IDADE
URUBURETAMA,LESAO CORPORAL SEGUIDA DE MORTE,OUTROS MEIOS,2019-12-21,M,40
FORTALEZA,ROUBO SEGUIDO DE MORTE (LATROCINIO),OUTROS MEIOS,2019-12-21,M,62
LIMOEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-21,M,26
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-21,M,21
JAGUARIBE,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-21,M,47
LIMOEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-21,M,22
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-21,M,64
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-21,M,21
PACOTI,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-21,M,15
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-21,F,45
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-21,M,30
CASCAVEL,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-21,M,26
PACAJUS,LESAO CORPORAL SEGUIDA DE MORTE,OUTROS MEIOS,2019-12-21,M,31
NOVA RUSSAS,HOMICIDIO DOLOSO,ARMA BRANCA,2019-12-22,M,27
ITAITINGA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-22,M,19
QUIXERÉ,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-22,M,30
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-22,M,25
MORADA NOVA,HOMICIDIO DOLOSO,OUTROS MEIOS,2019-12-22,M,51
MASSAPÊ,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-22,M,30
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-22,F,15
CAUCAIA,HOMICIDIO DOLOSO,OUTROS MEIOS,2019-12-22,M,28
JUAZEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-22,M,53
INDEPENDÊNCIA,HOMICIDIO DOLOSO,ARMA BRANCA,2019-12-23,M,41
PACATUBA,HOMICIDIO DOLOSO,OUTROS MEIOS,2019-12-23,M,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-23,M,16
QUIXADÁ,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-23,M,23
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-23,M,40
RUSSAS,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-23,M,23
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-23,M,19
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-24,M,17
GRANJEIRO,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-24,M,54
PACATUBA,HOMICIDIO DOLOSO,ARMA BRANCA,2019-12-24,M,54
ITAPIPOCA,FEMINICÍDIO,ARMA BRANCA,2019-12-24,F,23
BANABUIÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-24,M,37
FORTALEZA,HOMICIDIO DOLOSO,ARMA BRANCA,2019-12-24,M,43
PARAMBU,HOMICIDIO DOLOSO,ARMA BRANCA,2019-12-25,F,35
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-25,M,38
BARBALHA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-25,M,17
PARAMBU,HOMICIDIO DOLOSO,ARMA BRANCA,2019-12-25,M,43
MILHÃ,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-25,M,20
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-25,M,49
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-25,M,38
PACATUBA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-26,F,37
SENADOR POMPEU,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-26,M,22
MAURITI,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-26,M,51
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-26,M,21
MILHÃ,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-26,M,20
HORIZONTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-26,M,22
FORTALEZA,LESAO CORPORAL SEGUIDA DE MORTE,OUTROS MEIOS,2019-12-26,M,55
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-26,M,35
PACATUBA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-26,M,26
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-27,M,21
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-27,M,34
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-27,M,17
TABULEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-27,M,45
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-27,M,24
CHOROZINHO,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-27,M,28
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-27,M,27
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-27,M,15
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-27,M,25
IBICUITINGA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-28,F,49
MISSÃO VELHA,FEMINICÍDIO,OUTROS MEIOS,2019-12-28,F,42
EUSÉBIO,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-28,M,18
IRAUÇUBA,HOMICIDIO DOLOSO,OUTROS MEIOS,2019-12-29,M,37
CANINDÉ,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-29,M,40
MARACANAÚ,HOMICIDIO DOLOSO,OUTROS MEIOS,2019-12-29,F,-
SALITRE,HOMICIDIO DOLOSO,ARMA BRANCA,2019-12-29,M,35
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-29,M,24
SANTA QUITÉRIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-29,M,21
FORTALEZA,HOMICIDIO DOLOSO,OUTROS MEIOS,2019-12-30,F,-
ICAPUÍ,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-30,M,18
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-30,M,18
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-30,M,20
FORQUILHA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-31,M,16
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-31,M,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2019-12-31,M,19
