MUNICIPIO,NATUREZA_FATO,ARMA_UTILIZADA,DATA_MORTE,SEXO,IDADE
JUAZEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-04,F,43
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-04,M,18
SÃO LUÍS DO CURU,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-04,M,55
VARJOTA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-04,F,15
VARJOTA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-04,F,12
FORTALEZA,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA DE FOGO,2017-11-04,M,54
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-05,M,23
PACATUBA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-05,M,26
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-05,M,60
NOVA OLINDA,HOMICIDIO DOLOSO,OUTROS,2017-11-05,M,66
ACOPIARA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-05,M,27
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-05,M,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-05,M,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-05,M,23
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-05,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-05,M,24
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-05,M,29
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-05,M,19
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-05,M,15
QUITERIANÓPOLIS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-05,M,49
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-05,M,-
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-05,M,23
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-05,F,42
BEBERIBE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-05,M,16
TAUÁ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-05,M,48
MARACANAÚ,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA DE FOGO,2017-11-05,M,53
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-06,M,-
SANTA QUITÉRIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-06,M,40
MARANGUAPE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-06,M,35
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-06,M,24
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-06,M,24
PARACURU,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-06,M,22
ACOPIARA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-06,M,42
SÃO GONÇALO DO AMARANTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-07,M,40
ARACOIABA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-07,M,21
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-07,M,47
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-07,F,16
NOVA RUSSAS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-07,M,38
IPU,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-07,M,19
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-07,M,17
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-07,M,20
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-07,M,25
FORTALEZA,HOMICIDIO DOLOSO,ARMA BRANCA,2017-11-07,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-07,M,29
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-07,M,51
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-07,M,41
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-07,M,15
SENADOR SÁ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-07,M,32
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-07,M,37
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-07,M,26
LIMOEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-07,F,25
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-07,M,15
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-07,F,31
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-07,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-07,M,27
FARIAS BRITO,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-08,M,50
CASCAVEL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-08,M,21
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-08,M,-
TAUÁ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-08,M,57
BARBALHA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-08,M,49
ICAPUÍ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-08,M,20
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-08,M,25
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-08,M,30
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-08,M,23
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-08,M,19
SÃO GONÇALO DO AMARANTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-08,M,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-08,M,35
MARANGUAPE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-09,M,12
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-09,M,17
CAUCAIA,HOMICIDIO DOLOSO,OUTROS,2017-11-09,M,-
CAUCAIA,LESÃO CORPORAL SEGUIDA DE MORTE,OUTROS,2017-11-09,M,27
REDENÇÃO,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-09,M,23
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-09,M,16
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-09,M,37
CRATO,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-09,M,23
CARIRIAÇU,HOMICIDIO DOLOSO,OUTROS,2017-11-09,M,69
TABULEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-09,M,68
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-09,M,20
CARIDADE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-09,F,43
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-09,M,22
IBICUITINGA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-09,M,30
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-09,M,32
FORTALEZA,HOMICIDIO DOLOSO,OUTROS,2017-11-09,M,23
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-09,F,38
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-10,M,30
CANINDÉ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-10,M,23
SÃO LUÍS DO CURU,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-10,M,20
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-10,M,23
QUIXERÉ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-10,M,22
ACOPIARA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-10,M,20
TARRAFAS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-10,M,38
PACOTI,HOMICIDIO DOLOSO,ARMA BRANCA,2017-11-10,M,62
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-10,M,34
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-10,M,20
ARACOIABA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-10,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-10,M,25
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-10,F,24
ACOPIARA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-10,F,24
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-10,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-10,M,43
TABULEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-10,M,42
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-10,M,27
JUAZEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-10,M,25
CAMPOS SALES,HOMICIDIO DOLOSO,ARMA BRANCA,2017-11-10,M,27
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-10,M,23
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-11,M,31
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-11,M,27
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-11,M,42
JUAZEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-11,M,18
FORTALEZA,HOMICIDIO DOLOSO,OUTROS,2017-11-11,M,19
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-11,M,15
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-11,M,14
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-11,M,33
FORQUILHA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-11,F,20
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-11,M,41
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-11,M,42
MARANGUAPE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-11,M,28
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-11,M,14
CAMPOS SALES,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-11,M,22
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-11,M,49
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-11,F,17
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-11,M,34
FORTALEZA,HOMICIDIO DOLOSO,ARMA BRANCA,2017-11-11,M,47
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-11,M,20
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-12,M,16
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-12,M,20
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-12,M,18
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-12,M,36
BARRO,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-12,M,30
MORADA NOVA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-12,M,25
RUSSAS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-12,M,19
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-12,M,21
CATARINA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-12,M,49
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-12,M,38
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-12,M,-
CAUCAIA,HOMICIDIO DOLOSO,OUTROS,2017-11-12,M,36
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-12,M,26
