MUNICIPIO,NATUREZA_FATO,ARMA_UTILIZADA,DATA_MORTE,SEXO,IDADE
ARACOIABA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-01,M,16
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-01,M,25
JUAZEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-01,M,15
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-01,M,32
BARREIRA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-01,M,15
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-01,M,26
HORIZONTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-02,M,-
HORIZONTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-02,M,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-02,M,29
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-02,M,24
JUAZEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-02,M,20
ACOPIARA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-02,M,44
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-02,M,23
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-02,M,29
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-02,M,19
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-02,M,26
SÃO GONÇALO DO AMARANTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-02,M,20
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-02,M,32
MONSENHOR TABOSA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-02,M,54
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-02,M,18
CRATO,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-02,M,35
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-03,M,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-03,M,33
QUIXERAMOBIM,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-03,M,40
SOLONÓPOLE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-03,M,32
SENADOR POMPEU,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-03,M,22
ARACATI,HOMICIDIO DOLOSO,ARMA BRANCA,2017-06-03,M,41
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-03,M,29
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-03,M,48
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-03,M,23
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-03,M,25
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-03,M,41
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-03,M,35
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-03,M,18
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-03,M,21
JUAZEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-03,M,26
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-03,M,18
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-03,M,28
ARACOIABA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-03,M,22
CAMPOS SALES,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-03,M,21
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-03,M,26
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-03,M,23
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-03,M,33
CRATO,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-03,M,17
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-03,M,18
AMONTADA,HOMICIDIO DOLOSO,OUTROS,2017-06-04,M,28
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-04,M,32
FORTALEZA,HOMICIDIO DOLOSO,OUTROS,2017-06-04,M,36
ITAREMA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-04,M,21
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-04,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA BRANCA,2017-06-04,M,37
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-06-04,M,24
