MUNICIPIO,NATUREZA_FATO,ARMA_UTILIZADA,DATA_MORTE,SEXO,IDADE
PARAMOTI,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-01,M,41
JUAZEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-01,M,35
CARIDADE,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-01,M,19
ACOPIARA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-01,M,70
SABOEIRO,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-01,M,30
VARJOTA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-01,M,69
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-01,M,25
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-01,F,18
QUIXADÁ,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-01,M,22
ACOPIARA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-01,M,34
ARNEIRÓZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-01,M,35
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-01,M,22
QUIXERÉ,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-01,M,58
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-01,M,36
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-01,M,65
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-01,M,50
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-01,F,50
MARANGUAPE,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-02,M,46
CANINDÉ,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-02,M,21
QUIXADÁ,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-02,M,28
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-02,F,26
FORTALEZA,HOMICIDIO DOLOSO,ARMA BRANCA,2018-09-02,M,48
FORTALEZA,HOMICIDIO DOLOSO,OUTROS,2018-09-02,M,49
BOA VIAGEM,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-02,M,47
MARCO,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-02,F,48
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-02,M,32
CRATO,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-02,M,17
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-02,M,35
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-02,M,29
MARCO,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-02,M,72
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-02,M,32
BOA VIAGEM,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-02,M,48
BOA VIAGEM,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-02,M,29
MARANGUAPE,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-02,M,33
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-02,M,43
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-03,F,78
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-03,M,41
CAPISTRANO,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-03,M,20
SANTA QUITÉRIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-03,M,49
ACARAPE,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-03,M,47
NOVA RUSSAS,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-03,M,50
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-03,M,17
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-03,M,20
MARACANAÚ,LESÃO CORPORAL SEGUIDA DE MORTE,ARMA DE FOGO,2018-09-03,M,34
MARACANAÚ,HOMICIDIO DOLOSO,OUTROS,2018-09-03,M,15
MARANGUAPE,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-03,F,-
PENTECOSTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-03,M,20
PACATUBA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-03,M,18
MARANGUAPE,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-04,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-04,F,17
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-04,M,17
ACOPIARA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-04,M,33
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-04,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-04,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-04,M,34
MARANGUAPE,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-04,M,28
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-04,M,28
PACATUBA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-04,M,19
CRATO,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-04,M,29
FORTALEZA,HOMICIDIO DOLOSO,ARMA BRANCA,2018-09-04,M,35
CAPISTRANO,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-04,M,20
MARANGUAPE,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-05,M,29
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-05,M,16
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-05,M,42
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-05,M,31
PACATUBA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-05,M,72
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-05,M,30
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-05,M,17
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-05,M,30
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-05,M,18
ARARIPE,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-05,M,30
ICAPUÍ,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-05,M,16
RUSSAS,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-05,M,26
IBARETAMA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-05,F,48
HORIZONTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-05,M,28
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-05,M,29
ICÓ,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-05,M,68
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-05,M,42
CRATO,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-05,F,32
TRAIRI,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-05,M,46
PACATUBA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-06,M,25
COREAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-06,M,49
ITAITINGA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-06,M,27
ITAITINGA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-06,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-06,M,18
BARRO,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-06,M,32
ITAITINGA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-06,M,28
ITAITINGA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-06,M,43
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-06,M,18
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-06,M,51
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-06,M,22
HORIZONTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-06,M,22
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-07,M,23
TIANGUÁ,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-07,M,31
CRATO,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-07,M,23
CASCAVEL,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-07,M,22
PACATUBA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-07,M,34
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-07,F,21
ITAPIPOCA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-07,M,25
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-09-07,M,19
ITAPAJÉ,HOMICIDIO DOLOSO,ARMA BRANCA,2018-09-07,M,30
