MUNICIPIO,NATUREZA_FATO,ARMA_UTILIZADA,DATA_MORTE,SEXO,IDADE
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-24,M,26
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-24,M,21
HORIZONTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-24,M,26
QUIXADÁ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-24,M,45
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-24,M,26
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-24,M,59
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-24,M,30
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-24,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-24,M,16
QUIXERAMOBIM,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-24,M,24
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-24,M,23
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-24,M,29
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-25,M,30
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-25,M,20
CAUCAIA,HOMICIDIO DOLOSO,ARMA BRANCA,2016-03-25,M,46
ITAPAJÉ,HOMICIDIO DOLOSO,ARMA BRANCA,2016-03-25,M,33
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-25,M,23
CARIÚS,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-25,M,24
CAMOCIM,HOMICIDIO DOLOSO,ARMA BRANCA,2016-03-25,M,31
ITAREMA,HOMICIDIO DOLOSO,ARMA BRANCA,2016-03-25,M,22
FORTALEZA,LESÃO CORPORAL SEGUIDA DE MORTE,ARMA DE FOGO,2016-03-25,M,19
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-25,M,23
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-25,M,16
RUSSAS,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-25,M,42
FORTALEZA,HOMICIDIO DOLOSO,ARMA BRANCA,2016-03-25,M,54
SOBRAL,HOMICIDIO DOLOSO,ARMA BRANCA,2016-03-25,M,18
CAUCAIA,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA DE FOGO,2016-03-25,M,22
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-26,M,24
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-26,M,20
IRAUÇUBA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-26,M,20
CRATEÚS,HOMICIDIO DOLOSO,ARMA BRANCA,2016-03-26,M,20
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-26,M,24
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-26,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-26,M,16
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-26,M,29
BOA VIAGEM,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-26,F,30
PENTECOSTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-26,M,24
BOA VIAGEM,HOMICIDIO DOLOSO,ARMA BRANCA,2016-03-26,M,41
FORTALEZA,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA DE FOGO,2016-03-26,M,24
PARAIPABA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-26,M,55
INDEPENDÊNCIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-26,F,62
LIMOEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-26,F,65
LIMOEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-26,F,37
CRATO,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-26,M,28
IGUATU,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-26,F,29
PEDRA BRANCA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-27,F,15
JUAZEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-27,M,49
PEDRA BRANCA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-27,M,19
SENADOR POMPEU,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-27,M,-
ORÓS,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-27,M,32
RUSSAS,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-27,M,35
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-27,M,46
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-27,M,56
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-27,M,19
PACATUBA,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA BRANCA,2016-03-27,M,54
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-27,M,25
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-27,M,33
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-27,M,23
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-27,M,18
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-27,M,16
AQUIRAZ,HOMICIDIO DOLOSO,ARMA BRANCA,2016-03-27,M,32
PACATUBA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-27,M,43
RUSSAS,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-28,F,26
DEP. IRAPUAN PINHEIRO,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-29,M,51
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-29,M,22
ACOPIARA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-29,M,26
RUSSAS,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-29,M,21
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-29,M,47
CRATO,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-29,M,21
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-29,M,16
SÃO BENEDITO,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-29,M,35
TRAIRI,HOMICIDIO DOLOSO,ARMA BRANCA,2016-03-30,M,34
BREJO SANTO,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-03-30,M,23
